src,irsstub,incrange,variable,value,table_description,column_description
18in12ms.xls,16,"$1,500,000 under $2,000,000",AD,394,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,17,"$2,000,000 under $5,000,000",AD,548,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,18,"$5,000,000 under $10,000,000",AD,106,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,19,"$10,000,000 or more",AD,60,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,0,"All returns, total",AE,31237537,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,1,No adjusted gross income (includes deficits),AE,0,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,2,"$1 under $5,000",AE,1194084,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,3,"$5,000 under $10,000",AE,1565411,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,4,"$10,000 under $15,000",AE,1754131,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,5,"$15,000 under $20,000",AE,1842767,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,6,"$20,000 under $25,000",AE,2272148,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,7,"$25,000 under $30,000",AE,2459727,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,8,"$30,000 under $40,000",AE,5255009,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,9,"$40,000 under $50,000",AE,3899833,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,10,"$50,000 under $75,000",AE,6453163,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,11,"$75,000 under $100,000",AE,2253755,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,12,"$100,000 under $200,000",AE,1935814,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,13,"$200,000 under $500,000",AE,280214,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,14,"$500,000 under $1,000,000",AE,47121,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,15,"$1,000,000 under $1,500,000",AE,11585,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,16,"$1,500,000 under $2,000,000",AE,4412,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,17,"$2,000,000 under $5,000,000",AE,6410,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,18,"$5,000,000 under $10,000,000",AE,1237,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,19,"$10,000,000 or more",AE,716,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,0,"All returns, total",AF,2876759,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,1,No adjusted gross income (includes deficits),AF,0,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,2,"$1 under $5,000",AF,0,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,3,"$5,000 under $10,000",AF,4140,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,4,"$10,000 under $15,000",AF,87765,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,5,"$15,000 under $20,000",AF,164056,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,6,"$20,000 under $25,000",AF,207176,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,7,"$25,000 under $30,000",AF,222143,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,8,"$30,000 under $40,000",AF,485301,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,9,"$40,000 under $50,000",AF,376390,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,10,"$50,000 under $75,000",AF,681670,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,11,"$75,000 under $100,000",AF,279267,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,12,"$100,000 under $200,000",AF,289925,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,13,"$200,000 under $500,000",AF,55971,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,14,"$500,000 under $1,000,000",AF,11777,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,15,"$1,000,000 under $1,500,000",AF,3855,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,16,"$1,500,000 under $2,000,000",AF,1858,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,17,"$2,000,000 under $5,000,000",AF,3396,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,18,"$5,000,000 under $10,000,000",AF,1094,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,19,"$10,000,000 or more",AF,975,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,0,"All returns, total",AG,194206409,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,1,No adjusted gross income (includes deficits),AG,0,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,2,"$1 under $5,000",AG,0,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,3,"$5,000 under $10,000",AG,12414,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,4,"$10,000 under $15,000",AG,161294,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,5,"$15,000 under $20,000",AG,876663,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,6,"$20,000 under $25,000",AG,2144121,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,7,"$25,000 under $30,000",AG,3417738,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,8,"$30,000 under $40,000",AG,11028112,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,9,"$40,000 under $50,000",AG,12225550,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,10,"$50,000 under $75,000",AG,32331956,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,11,"$75,000 under $100,000",AG,20020699,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,12,"$100,000 under $200,000",AG,32709576,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,13,"$200,000 under $500,000",AG,14384152,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,14,"$500,000 under $1,000,000",AG,7390719,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,15,"$1,000,000 under $1,500,000",AG,4327060,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,16,"$1,500,000 under $2,000,000",AG,2939265,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,17,"$2,000,000 under $5,000,000",AG,9386823,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,18,"$5,000,000 under $10,000,000",AG,6686687,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,19,"$10,000,000 or more",AG,34163582,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,0,"All returns, total",AH,2665773,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,1,No adjusted gross income (includes deficits),AH,198,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,2,"$1 under $5,000",AH,861,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,3,"$5,000 under $10,000",AH,4137,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,4,"$10,000 under $15,000",AH,71725,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,5,"$15,000 under $20,000",AH,126593,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,6,"$20,000 under $25,000",AH,172504,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,7,"$25,000 under $30,000",AH,185289,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,8,"$30,000 under $40,000",AH,444918,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,9,"$40,000 under $50,000",AH,358270,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,10,"$50,000 under $75,000",AH,664198,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,11,"$75,000 under $100,000",AH,275310,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,12,"$100,000 under $200,000",AH,285898,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,13,"$200,000 under $500,000",AH,53580,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,14,"$500,000 under $1,000,000",AH,11230,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,15,"$1,000,000 under $1,500,000",AH,3829,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,16,"$1,500,000 under $2,000,000",AH,1840,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,17,"$2,000,000 under $5,000,000",AH,3350,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,18,"$5,000,000 under $10,000,000",AH,1088,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,19,"$10,000,000 or more",AH,956,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,0,"All returns, total",AI,35842444,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,1,No adjusted gross income (includes deficits),AI,10819,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,2,"$1 under $5,000",AI,5398,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,3,"$5,000 under $10,000",AI,1243,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,4,"$10,000 under $15,000",AI,12526,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,5,"$15,000 under $20,000",AI,64498,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,6,"$20,000 under $25,000",AI,177819,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,7,"$25,000 under $30,000",AI,294742,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,8,"$30,000 under $40,000",AI,1045895,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,9,"$40,000 under $50,000",AI,1209420,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,10,"$50,000 under $75,000",AI,3931549,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,11,"$75,000 under $100,000",AI,3008422,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,12,"$100,000 under $200,000",AI,5727739,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,13,"$200,000 under $500,000",AI,3165594,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,14,"$500,000 under $1,000,000",AI,1832667,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,15,"$1,000,000 under $1,500,000",AI,1201548,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,16,"$1,500,000 under $2,000,000",AI,839375,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,17,"$2,000,000 under $5,000,000",AI,2672142,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,18,"$5,000,000 under $10,000,000",AI,1924353,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,19,"$10,000,000 or more",AI,8716698,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,0,"All returns, total",AJ,2671971,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,1,No adjusted gross income (includes deficits),AJ,198,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,2,"$1 under $5,000",AJ,861,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,3,"$5,000 under $10,000",AJ,4137,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,4,"$10,000 under $15,000",AJ,71725,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,5,"$15,000 under $20,000",AJ,126593,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,6,"$20,000 under $25,000",AJ,172504,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,7,"$25,000 under $30,000",AJ,185289,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,8,"$30,000 under $40,000",AJ,445915,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,9,"$40,000 under $50,000",AJ,358270,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,10,"$50,000 under $75,000",AJ,664198,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,11,"$75,000 under $100,000",AJ,275310,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,12,"$100,000 under $200,000",AJ,289149,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,13,"$200,000 under $500,000",AJ,55029,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,14,"$500,000 under $1,000,000",AJ,11647,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,15,"$1,000,000 under $1,500,000",AJ,3849,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,16,"$1,500,000 under $2,000,000",AJ,1849,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,17,"$2,000,000 under $5,000,000",AJ,3377,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,18,"$5,000,000 under $10,000,000",AJ,1097,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,19,"$10,000,000 or more",AJ,974,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,0,"All returns, total",AK,36875454,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,1,No adjusted gross income (includes deficits),AK,10819,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,2,"$1 under $5,000",AK,5398,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,3,"$5,000 under $10,000",AK,1243,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,4,"$10,000 under $15,000",AK,12526,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,5,"$15,000 under $20,000",AK,64498,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,6,"$20,000 under $25,000",AK,177819,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,7,"$25,000 under $30,000",AK,294742,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,8,"$30,000 under $40,000",AK,1046268,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,9,"$40,000 under $50,000",AK,1209420,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,10,"$50,000 under $75,000",AK,3931549,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,11,"$75,000 under $100,000",AK,3008874,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,12,"$100,000 under $200,000",AK,5753372,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,13,"$200,000 under $500,000",AK,3244408,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,14,"$500,000 under $1,000,000",AK,1891173,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,15,"$1,000,000 under $1,500,000",AK,1236249,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,16,"$1,500,000 under $2,000,000",AK,853952,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,17,"$2,000,000 under $5,000,000",AK,2782184,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,18,"$5,000,000 under $10,000,000",AK,2023979,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,19,"$10,000,000 or more",AK,9326982,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",
18in12ms.xls,0,"All returns, total",nret_hoh,21786803,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",Number of returns of heads of households
18in12ms.xls,1,No adjusted gross income (includes deficits),nret_hoh,78803,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",Number of returns of heads of households
18in12ms.xls,2,"$1 under $5,000",nret_hoh,463622,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",Number of returns of heads of households
18in12ms.xls,3,"$5,000 under $10,000",nret_hoh,1046344,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",Number of returns of heads of households
18in12ms.xls,4,"$10,000 under $15,000",nret_hoh,2447399,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions,
and Tax Items, by Size of Adjusted Gross Income 
and by Marital Status",Number of returns of heads of households
